Time(ms)	Frame	Class	Confidence	FieldArea	RoadArea
6208	312	0	0.00	0	712
6239	313	0	0.00	0	575
6259	314	0	0.00	0	500
6293	315	0	0.00	0	685
6318	316	0	0.00	0	774
6338	317	0	0.00	0	685
6357	318	0	0.00	0	898
6377	319	0	0.00	0	812
6400	320	0	0.00	0	844
6419	321	0	0.00	0	1022
6437	322	0	0.00	0	1014
6456	323	0	0.00	0	996
6473	324	0	0.00	0	798
6496	325	0	0.00	0	868
6520	326	0	0.00	0	817
6541	327	0	0.00	0	809
6563	328	0	0.00	0	889
6583	329	0	0.00	0	940
6601	330	0	0.00	0	898
6626	331	0	0.00	0	836
6646	332	0	0.00	0	877
6669	333	0	0.00	0	989
6691	334	0	0.00	0	993
6715	335	0	0.00	0	1037
6737	336	0	0.00	0	1016
6758	337	0	0.00	0	886
6778	338	0	0.00	0	817
6801	339	0	0.00	0	864
6821	340	0	0.00	0	601
6845	341	0	0.00	0	603
6871	342	0	0.00	0	589
6892	343	0	0.00	0	532
6919	344	0	0.00	0	446
6946	345	0	0.00	0	505
6971	346	0	0.00	0	452
6995	347	0	0.00	0	299
7015	348	0	0.00	0	296
7039	349	0	0.00	0	340
7061	350	0	0.00	0	275
7080	351	0	0.00	0	401
7099	352	0	0.00	0	412
7119	353	0	0.00	0	425
7141	354	0	0.00	0	468
7164	355	0	0.00	0	478
7183	356	0	0.00	0	484
7202	357	0	0.00	0	507
7219	358	0	0.00	0	372
7240	359	0	0.00	0	251
7267	360	0	0.00	0	397
7289	361	0	0.00	0	400
7310	362	0	0.00	0	307
7336	363	0	0.00	0	380
7358	364	0	0.00	0	402
7378	365	0	0.00	0	481
7399	366	0	0.00	0	509
7421	367	0	0.00	0	412
7444	368	0	0.00	0	557
7463	369	0	0.00	0	500
7481	370	0	0.00	0	477
7501	371	0	0.00	0	459
7521	372	0	0.00	0	499
7541	373	0	0.00	0	638
7560	374	0	0.00	0	462
7579	375	0	0.00	0	433
7604	376	0	0.00	0	496
7623	377	0	0.00	0	421
7643	378	0	0.00	0	614
7662	379	0	0.00	0	649
7681	380	0	0.00	0	587
7701	381	0	0.00	0	577
7721	382	0	0.00	0	597
7743	383	0	0.00	0	552
7763	384	0	0.00	0	427
7785	385	0	0.00	0	462
7808	386	0	0.00	0	392
7828	387	0	0.00	0	422
7847	388	0	0.00	0	415
7869	389	0	0.00	0	313
7891	390	0	0.00	0	364
7917	391	0	0.00	0	429
7938	392	0	0.00	0	567
7959	393	0	0.00	0	526
7980	394	0	0.00	0	442
8002	395	0	0.00	0	458
8023	396	0	0.00	0	569
8044	397	0	0.00	0	568
8062	398	0	0.00	0	453
8082	399	0	0.00	0	518
8101	400	0	0.00	0	569
8123	401	0	0.00	0	575
8147	402	0	0.00	0	398
8167	403	0	0.00	0	514
8188	404	0	0.00	0	382
8209	405	0	0.00	0	374
8230	406	0	0.00	0	353
8252	407	0	0.00	0	403
8275	408	0	0.00	0	364
8296	409	0	0.00	0	281
8318	410	0	0.00	0	229
8339	411	0	0.00	0	429
8364	412	0	0.00	0	476
8384	413	0	0.00	0	505
8404	414	0	0.00	0	376
8423	415	0	0.00	0	401
8441	416	0	0.00	0	364
8459	417	0	0.00	0	565
8478	418	0	0.00	0	546
8496	419	0	0.00	0	543
8515	420	0	0.00	0	592
8533	421	0	0.00	0	593
8556	422	0	0.00	0	395
8574	423	0	0.00	0	487
8594	424	0	0.00	0	448
8618	425	0	0.00	0	454
8637	426	0	0.00	0	467
8659	427	0	0.00	0	330
8680	428	0	0.00	0	498
8697	429	0	0.00	0	644
8718	430	0	0.00	0	606
8736	431	0	0.00	0	654
8754	432	0	0.00	0	776
8772	433	0	0.00	0	657
8793	434	0	0.00	0	669
8815	435	0	0.00	0	505
8833	436	0	0.00	0	472
8857	437	0	0.00	0	649
8876	438	0	0.00	0	615
8895	439	0	0.00	0	720
8912	440	0	0.00	0	732
8930	441	0	0.00	0	851
8951	442	0	0.00	0	854
8970	443	0	0.00	0	770
8992	444	0	0.00	0	735
9013	445	0	0.00	0	551
9030	446	0	0.00	0	601
9050	447	0	0.00	0	512
9070	448	0	0.00	0	570
9091	449	0	0.00	0	613
9109	450	0	0.00	0	542
9129	451	0	0.00	0	591
9148	452	0	0.00	0	679
9167	453	0	0.00	0	648
9186	454	0	0.00	0	600
9206	455	0	0.00	0	619
9225	456	0	0.00	0	755
9242	457	0	0.00	0	710
9263	458	0	0.00	0	607
9285	459	0	0.00	0	560
9305	460	0	0.00	0	808
9326	461	0	0.00	0	714
9351	462	0	0.00	0	624
9370	463	0	0.00	0	662
9390	464	0	0.00	0	661
9409	465	0	0.00	0	401
9427	466	0	0.00	0	455
9446	467	0	0.00	0	253
9467	468	0	0.00	0	296
9489	469	0	0.00	0	264
9513	470	0	0.00	0	257
9531	471	0	0.00	0	176
9549	472	0	0.00	0	178
9568	473	0	0.00	0	282
9588	474	0	0.00	0	267
9606	475	0	0.00	0	262
9623	476	0	0.00	0	537
9642	477	0	0.00	0	538
9661	478	0	0.00	0	599
9687	479	0	0.00	0	598
9708	480	0	0.00	0	642
9728	481	0	0.00	0	675
9755	482	0	0.00	0	654
9774	483	0	0.00	0	639
9795	484	0	0.00	0	524
9814	485	0	0.00	0	746
9833	486	0	0.00	0	719
9857	487	0	0.00	0	673
9877	488	0	0.00	0	852
9899	489	0	0.00	0	769
9922	490	0	0.00	0	707
9941	491	0	0.00	0	772
9962	492	0	0.00	0	938
9983	493	0	0.00	0	668
10005	494	0	0.00	0	695
